Learner 1,Learner 2,Learner 3,Learner 4,Learner 5,counter
0.191882931550636,0.0280545528802801,0.1332869979370426,0.1126035196871003,0.0464263053117541,0
0.0566026042708579,0.04091234115555,0.0369697428092374,0.085381844807964,0.0208187876657272,0
0.020696167082471,0.0183092015105135,0.0107116570793818,0.0115869558613528,0.0366933102497742,0
0.0155175567243029,0.0194382360840544,0.0091714867390007,-0.0002935302390388,0.0182689745669319,1
0.0,-0.0022182173983139,0.0107704278932856,0.0068288320957628,0.0238258625835269,2
0.0,0.0129838756077429,0.0020841606869019,0.0145469628090915,0.0063449745205053,1
-0.0007091404935892,0.0003310963117024,0.0019954670356887,0.0065165162600083,0.014020710055428,2
0.0075193683759254,0.0006105090984526,0.0014127492601298,0.0003278299603227,0.0104105188356091,1
0.0015476055750075,-0.0150203472814139,0.0055342194092158,0.0171165643515996,0.0089737640336222,1
0.0016655150187366,0.0013032220566973,0.0001497554038445,0.0094995584070463,0.0038188285995385,0
0.0013206187372698,0.0021103955060243,0.0081482501608757,0.0017569301565013,0.0023305895921242,1
0.0,0.0007241694716846,0.0116155060760416,0.0019249156083199,0.0005407153695289,2
0.0050109784217441,-0.0012993678143795,0.000308937704848,0.0074521070765331,0.0008034473623237,2
0.0005896683037281,0.0002455040374222,0.0051661168262088,0.0009332327988436,0.0052359821152917,2
0.0,0.0003424977423513,0.0094862626067376,0.0008313322075478,3.3195629727003626e-05,4
0.0,0.0015106318189817,0.0052643067457863,0.0021999870372169,0.0011021034143466,2
0.0047251590867252,0.0011886773389928,0.0005076665426125,-0.0003965519760351,0.0021273794922135,2
0.0,-0.0002364979947314,0.0029902341730057,0.0023589507019256,0.001916864251862,3
-0.0001154129294788,0.0001684569698922,0.001196971453781,0.0024062477350782,0.0,3
0.0,-2.353612114402992e-05,0.0027853191198151,0.0001782512400463,0.0001148313297779,4
-0.0001354845700895,0.0001684913915746,-0.0002037447171888,0.0025853741737356,0.0,4
0.0046880757896339,0.0,-5.673204052180081e-05,-0.0017208279614501,-0.0007510283809443,4
0.0004977293093414,0.0,-7.025763693759013e-05,0.0,0.0010114441717243,4
0.0,-0.0001475774365312,1.3679219957657418e-05,0.0007345695749801,0.0004494796468255,5
-0.0037744563555016,0.0003890663692179,4.165977777173396e-05,0.0012098308501984,0.0030952617174036,5
0.0,-0.0016395745645551,0.000597619784496,0.0006216305477873,0.0010197306481478,4
0.0006459458084667,0.0001733246270347,0.0001334246990668,-0.0003839631374541,-5.5512490438383576e-05,3
0.0,-0.0002670512479894,8.944117214174374e-05,0.0004010526385322,0.0,4
0.0,0.0001480500137104,1.2910184176526118e-05,0.0,0.0,5
0.0,-0.0001580720745465,0.0001886599253424,0.0004432295888717,-0.0004220343333491,4
-6.219397134639704e-05,0.0,0.0,0.0,0.0,5
0.0,-7.005193654230357e-06,-8.472493760671579e-05,0.0,2.300286709907284e-05,5
0.0,0.0,0.000102645612582,0.0,-0.0003528105006331,4
-0.0001491943396189,-6.544505848604665e-05,0.0001217192687737,-0.0013710686858907,0.0008164788565842,4
2.081053660196175e-05,0.0,-0.0020151333234218,0.0002296291451955,0.0010285594677996,4
0.0,-0.0008187752611497,0.0,0.0,0.0,5
0.0,0.0,-0.0002719372457495,-0.0008407320997075,0.000127184260193,5
0.0001444498581044,0.0,0.0,4.581714815953264e-05,-0.0012719319445923,4
0.0,0.0,-0.0007794120158445,0.0003811525939689,-0.0008528464642863,5
0.0,-0.0016615806081715,-0.000496357430923,-9.059365017013988e-06,0.0002197926087925,5
0.0025613156443133,-0.0081841041366843,0.0003740319282651,-0.0004247875299359,-0.0001939341065562,3
